iteration,timesteps,mean_population_return,gbest_fitness,mean_velocity,time_pso_cumulative,time_total_cumulative
0,3996,-50.65093761069233,-48.90622992318761,0.11006098312957743,0.0024623870849609375,1.6926136016845703
1,7604,-22.436794236187623,68.37892066677995,0.07945309353194066,0.004902839660644531,3.227482557296753
2,11600,-52.12786386112157,68.37892066677995,0.0754205672461207,0.00734257698059082,4.925993204116821
3,15596,-51.92376710793755,68.37892066677995,0.05527938000575107,0.009747982025146484,6.556813955307007
4,19592,-51.60689083519963,68.37892066677995,0.05481864744797349,0.01217341423034668,8.231038093566895
5,23588,-51.630990379037804,68.37892066677995,0.0526179648087626,0.014603614807128906,9.904554843902588
6,27584,-51.75146567241529,68.37892066677995,0.05373706123126405,0.01704263687133789,11.59275197982788
7,31580,-50.25805055269423,68.37892066677995,0.047174096789344075,0.019444704055786133,13.279611349105835
8,35576,-51.857666410768125,68.37892066677995,0.0447251649644126,0.02188849449157715,14.971088171005249
9,39572,-52.88502137049849,68.37892066677995,0.040613801567815244,0.024301528930664062,16.61086940765381
10,43568,-51.85117975460809,68.37892066677995,0.047724521602503955,0.02671027183532715,18.283788442611694
11,47442,-26.92847121151061,68.37892066677995,0.03957143514084496,0.029120445251464844,19.936769247055054
12,51438,-51.32870506936097,68.37892066677995,0.03922286051757899,0.03153204917907715,21.639889240264893
13,55434,-51.16228658744302,68.37892066677995,0.03426871620883633,0.03398251533508301,23.269272804260254
14,59430,-50.8454466150676,68.37892066677995,0.02854104316793382,0.03574228286743164,24.916179418563843
15,63426,-52.05669950340744,68.37892066677995,0.026069092780484686,0.038155317306518555,26.5754714012146
16,67422,-51.14310103191707,68.37892066677995,0.025046229842700996,0.040563106536865234,28.26414394378662
17,71418,-52.14180324737665,68.37892066677995,0.028757623218033195,0.04297900199890137,29.940707683563232
18,75414,-52.53423572273548,68.37892066677995,0.02512944211983787,0.04543495178222656,31.60880136489868
19,79410,-51.68052085708433,68.37892066677995,0.022109841067244167,0.0478670597076416,33.29814147949219
20,83406,-51.86314728190989,68.37892066677995,0.020748028211528435,0.049642324447631836,34.930073499679565
21,87402,-51.9588796720135,68.37892066677995,0.01865563859298293,0.05204653739929199,36.8176794052124
22,91398,-51.98074592567947,68.37892066677995,0.02112605091783085,0.054465293884277344,38.50662446022034
23,95394,-52.07689540973918,68.37892066677995,0.019986715101237805,0.0568842887878418,40.18961787223816
24,99390,-52.155902434006045,68.37892066677995,0.019430499224524413,0.05931687355041504,41.87971568107605
25,103386,-51.82161397786209,68.37892066677995,0.01955719711466892,0.06173229217529297,43.52761435508728
26,107382,-52.991318743443195,68.37892066677995,0.01956048808642663,0.06418919563293457,45.13708758354187
27,111378,-51.194045931628864,68.37892066677995,0.018428263271094432,0.06600761413574219,46.792261362075806
28,115367,-26.603108711184774,68.37892066677995,0.018337887761715268,0.06843209266662598,48.48866248130798
29,119363,-53.027597608736855,68.37892066677995,0.016559255010049255,0.07085609436035156,50.187477827072144
30,123359,-51.47339783217321,68.37892066677995,0.016689804627925957,0.07330131530761719,51.88066077232361
31,127355,-51.43826058482956,68.37892066677995,0.015126810016226955,0.07573699951171875,53.54636335372925
32,131351,-52.25018626614592,68.37892066677995,0.014888556220934594,0.07819843292236328,55.245959520339966
33,135347,-52.217656085345396,68.37892066677995,0.01661721849606173,0.08060622215270996,56.94512748718262
34,139343,-51.045158153637566,68.37892066677995,0.01284971265704371,0.08301758766174316,58.644070625305176
35,143339,-52.50999406103564,68.37892066677995,0.01482532759213687,0.08546972274780273,60.33608388900757
36,147335,-51.82273407437977,68.37892066677995,0.013397361677821858,0.08789968490600586,61.98902153968811
37,151331,-51.90528024424238,68.37892066677995,0.014397014013541463,0.0903005599975586,63.68404698371887
38,155327,-52.18184138716463,68.37892066677995,0.013625834409530007,0.09206271171569824,65.33016729354858
39,159323,-52.56107131685477,68.37892066677995,0.015047752173684006,0.09448075294494629,67.00697898864746
40,163319,-51.70468310717779,68.37892066677995,0.013904593190610676,0.096893310546875,68.69283032417297
41,167315,-52.127241478516396,68.37892066677995,0.0154526456192668,0.0992887020111084,70.36964440345764
42,171311,-51.87350305965566,68.37892066677995,0.01433262781107,0.10171747207641602,72.06557822227478
43,175307,-51.98722684176478,68.37892066677995,0.013683910735250849,0.10416531562805176,73.75813150405884
44,179303,-52.73132502992824,68.37892066677995,0.015641540480178913,0.10659265518188477,75.45820116996765
45,183299,-53.36164595940916,68.37892066677995,0.014697182470367158,0.10901570320129395,77.14848780632019
46,187295,-52.65600218133929,68.37892066677995,0.015157372740629529,0.11142468452453613,78.83369493484497
47,191291,-51.814983374740066,68.37892066677995,0.015924396111846102,0.11386942863464355,80.53389525413513
48,195287,-52.45386465340515,68.37892066677995,0.015042172239710843,0.11628341674804688,82.2349705696106
49,199283,-52.072488004388084,68.37892066677995,0.01511074771406129,0.11871767044067383,83.93981862068176
50,203279,-51.053526920360945,68.37892066677995,0.015847265504167547,0.12048912048339844,85.63481974601746
51,207275,-52.129041215815775,68.37892066677995,0.014329963053959156,0.12291979789733887,87.31716084480286
52,211271,-52.09857662363913,68.37892066677995,0.015099738878364277,0.12534165382385254,88.97688817977905
53,215267,-51.38925374809222,68.37892066677995,0.014771451184060425,0.1277613639831543,90.67366695404053
54,219263,-52.01407313750404,68.37892066677995,0.013988335913122034,0.1302042007446289,92.38110971450806
55,223259,-52.27472220192247,68.37892066677995,0.015498776550105375,0.13262367248535156,94.07172656059265
56,227255,-52.7341422423125,68.37892066677995,0.014046079134069649,0.13507604598999023,95.77068209648132
57,231190,-27.76331511972993,68.37892066677995,0.013226095616118982,0.13749122619628906,97.40781021118164
58,234957,-23.351805996100722,68.37892066677995,0.014021592952693545,0.13993358612060547,99.01410579681396
59,238953,-52.33993258930509,68.37892066677995,0.015564529058922614,0.14232540130615234,100.70370101928711
