iteration,timesteps,mean_population_return,gbest_fitness,mean_velocity,time_pso_cumulative,time_total_cumulative
0,3996,-51.777827875250466,-51.329732713602425,0.10174309904687107,0.0016689300537109375,0.9768972396850586
1,7992,-50.66122202418621,-49.4468678329148,0.09747122900028315,0.0033283233642578125,1.9049270153045654
2,11988,-52.685730933427195,-49.4468678329148,0.07410783812935863,0.00499272346496582,2.819051504135132
3,15984,-52.87521279140303,-49.4468678329148,0.08106283709639683,0.0066661834716796875,3.7347543239593506
4,19980,-52.266449934745935,-49.4468678329148,0.07420092235718455,0.008346796035766602,4.672888278961182
5,23976,-52.50815015588024,-49.4468678329148,0.06961165137389408,0.010016679763793945,5.5867600440979
6,27972,-51.9354301102611,-49.4468678329148,0.06611318605220211,0.012135982513427734,6.509138107299805
7,31968,-52.86874022580992,-49.4468678329148,0.061848606307259094,0.013787031173706055,7.434806823730469
8,35964,-50.87000650101291,-49.4468678329148,0.05135684467469608,0.015439033508300781,8.363588571548462
9,39960,-53.31760697190192,-49.44560328831915,0.057357667546187124,0.017095088958740234,9.286783218383789
10,43956,-52.83683283931598,-49.44560328831915,0.05195654735767415,0.01891493797302246,10.206107139587402
11,47952,-52.03122195109165,-49.44560328831915,0.0490367239607232,0.02057814598083496,11.123324394226074
12,51948,-52.94849933437135,-49.44560328831915,0.04422521955400173,0.02223491668701172,12.035029172897339
13,55944,-51.5506712849119,-49.44560328831915,0.04820941674656101,0.02389073371887207,12.973211288452148
14,59940,-53.97960857633721,-49.44560328831915,0.04505243150716914,0.025548219680786133,13.955054998397827
15,63936,-52.844422623022304,-49.44560328831915,0.042230086135012765,0.02879476547241211,14.869799613952637
16,67932,-52.28409715310694,-49.44560328831915,0.04176485207946306,0.03045821189880371,15.782006740570068
17,71928,-51.736306943657375,-49.113683873188826,0.04103359607480732,0.032097816467285156,16.70541000366211
18,75924,-51.01909355434378,-49.113683873188826,0.03381576361633571,0.03376603126525879,17.625978708267212
19,79920,-52.57413970570679,-49.113683873188826,0.034012756031838114,0.03547024726867676,18.552927494049072
20,83916,-51.36734685663584,-48.8840029798191,0.05234820947849325,0.03713202476501465,19.478644847869873
21,87912,-52.22948750288997,-48.8840029798191,0.04164660954847932,0.038849592208862305,20.399089574813843
22,91908,-51.67591293094665,-48.8840029798191,0.048186812583091,0.04048776626586914,21.323554515838623
23,95904,-52.6193207154638,-48.8840029798191,0.04357930911438805,0.04214358329772949,22.24185347557068
24,99900,-52.02166783294256,-48.8840029798191,0.046987198326470594,0.04383134841918945,23.152707815170288
25,103896,-53.43766084180935,-48.8840029798191,0.039293375273700804,0.04547619819641113,24.074854612350464
26,107892,-53.16996407209528,-48.8840029798191,0.045041538708444157,0.0473179817199707,24.997146368026733
27,111888,-52.77592513067191,-48.8840029798191,0.037984153388866355,0.048969268798828125,25.91895842552185
28,115884,-52.27641340174229,-48.8840029798191,0.04096944033517502,0.05065345764160156,26.830254793167114
29,119880,-51.151419782320474,-48.8840029798191,0.036149461271374354,0.052300214767456055,27.748138427734375
30,123876,-52.46479035908105,-48.8840029798191,0.03776708900529359,0.05395340919494629,28.662826776504517
31,127872,-51.87996596590521,-48.8840029798191,0.040095166502786536,0.055606842041015625,29.576646327972412
32,131868,-54.038038601212634,-48.8840029798191,0.03532814493935023,0.05727028846740723,30.487815141677856
33,135864,-51.84203875623857,-48.8840029798191,0.040383656708789725,0.05890989303588867,31.39435625076294
34,139860,-52.152389301210476,-48.8840029798191,0.03841822793973343,0.06062889099121094,32.30135703086853
35,143856,-52.75577030004202,-48.8840029798191,0.038943013425783386,0.062270402908325195,33.205904722213745
36,147852,-51.6825966950241,-48.8840029798191,0.037713372065419595,0.06396698951721191,34.136802673339844
37,151848,-52.35142807699964,-48.8840029798191,0.03679188207856246,0.06563544273376465,35.06269812583923
38,155844,-51.068075930531194,-48.8840029798191,0.03718369394274695,0.06737828254699707,35.98289656639099
39,159840,-51.244563094381306,-48.72340882091338,0.046652528715120364,0.0690619945526123,36.907299757003784
40,163836,-53.799011163251265,-48.72340882091338,0.039077344749655046,0.07073402404785156,37.841434478759766
41,167832,-53.65216805290035,-48.72340882091338,0.04037762331842844,0.07240128517150879,38.76748561859131
42,171828,-52.945886664624894,-48.72340882091338,0.03943600039097614,0.07404398918151855,39.70328164100647
43,175824,-52.459485921461436,-48.72340882091338,0.039540063290457644,0.07570600509643555,40.61984896659851
44,179820,-51.84966329120871,-48.72340882091338,0.035974876295118266,0.07736825942993164,41.537084341049194
45,183816,-51.372814433779666,-48.72340882091338,0.03995076755771671,0.07898974418640137,42.451544523239136
46,187812,-51.89503411779737,-48.72340882091338,0.03807137347757816,0.08068084716796875,43.37812829017639
47,191808,-53.0205951829037,-48.72340882091338,0.037642052563439526,0.08236074447631836,44.291372776031494
48,195804,-51.30165410815887,-48.72340882091338,0.037334887693370025,0.08411288261413574,45.207868337631226
49,199800,-51.154271200148976,-48.72340882091338,0.034497797439273975,0.0857844352722168,46.13080811500549
50,203796,-52.73331727252997,-48.72340882091338,0.0427630935529513,0.0874166488647461,47.05363321304321
51,207792,-52.93291535842718,-48.72340882091338,0.0363186082104221,0.08908271789550781,47.98322081565857
52,211788,-53.20870326761613,-48.72340882091338,0.0340842030044379,0.09078121185302734,48.92731714248657
53,215784,-53.11851889378534,-48.72340882091338,0.04012321585157354,0.0924372673034668,49.84615969657898
54,219780,-52.47237951403356,-48.72340882091338,0.03638750795341496,0.0941014289855957,50.793022871017456
55,223776,-50.77744519188285,-48.72340882091338,0.032151669197316685,0.09577345848083496,51.73103475570679
56,227772,-50.751313064892145,-48.72340882091338,0.03606575863835003,0.09756731986999512,52.66820478439331
57,231768,-52.473533956850275,-48.72340882091338,0.036699062787062885,0.09935712814331055,53.63233041763306
58,235764,-51.14152564677643,-48.72340882091338,0.035451015894068405,0.10104894638061523,54.56507611274719
59,239760,-52.78831967675714,-48.72340882091338,0.037123170755096774,0.10269856452941895,55.49481201171875
60,243756,-52.99416058689962,-48.72340882091338,0.03785155615436711,0.10435605049133301,56.40658211708069
61,247752,-53.092358887581995,-48.72340882091338,0.03447779152026799,0.10603499412536621,57.33523201942444
62,251748,-52.73646397966368,-48.72340882091338,0.03510161681333557,0.1080789566040039,58.252121448516846
63,255744,-52.163504292871835,-48.72340882091338,0.03308390694603856,0.10973429679870605,59.169339179992676
64,259740,-52.35266759311119,-48.72340882091338,0.03584585600349653,0.1114053726196289,60.08907151222229
65,263736,-51.77024298702996,-48.72340882091338,0.03455616199062206,0.11306595802307129,61.01499271392822
66,267732,-51.76864587660555,-48.72340882091338,0.03161138174099116,0.11472439765930176,61.932478189468384
67,271728,-53.05604063376673,-48.72340882091338,0.03646465433952731,0.11635565757751465,62.85276246070862
68,275724,-53.11175008534644,-48.72340882091338,0.03210353060317825,0.11814355850219727,63.77518653869629
69,279720,-52.92322159168995,-48.72340882091338,0.03557665925576917,0.11978721618652344,64.7033052444458
70,283716,-52.76544673367006,-48.72340882091338,0.033877426330166466,0.1214604377746582,65.61904859542847
71,287712,-51.51694448291843,-48.72340882091338,0.034482738346144154,0.12316536903381348,66.52918744087219
72,291708,-52.053579724216874,-48.72340882091338,0.03267215353428453,0.12479662895202637,67.44447374343872
73,295704,-52.19097791142056,-48.72340882091338,0.03572107953264744,0.1265270709991455,68.35799169540405
74,299700,-51.313677120033816,-48.72340882091338,0.03168291583512785,0.12816476821899414,69.26583218574524
75,303696,-52.7994136992701,-48.72340882091338,0.035016088103085555,0.12996363639831543,70.1730899810791
