iteration,timesteps,mean_population_return,gbest_fitness,mean_velocity,time_pso_cumulative,time_total_cumulative
0,3996,-52.01529636792531,-50.8247770723626,0.10772650939387468,0.00244903564453125,1.6836740970611572
1,7992,-52.288926535367,-50.75344184674327,0.08860073559584894,0.004912614822387695,3.367354154586792
2,11988,-52.53806106115718,-50.75344184674327,0.06896576149821547,0.007356405258178711,5.051341772079468
3,15984,-51.289941598348655,-49.99309463844085,0.057363122601860335,0.009790182113647461,6.735713958740234
4,19980,-52.09197994921266,-49.99309463844085,0.0528335777427336,0.012216806411743164,8.41913652420044
5,23976,-53.04382799588666,-49.99309463844085,0.04579609581768247,0.014615297317504883,10.107133388519287
6,27972,-51.86825970909221,-49.55909683328243,0.051985895884821984,0.017050981521606445,11.94748330116272
7,31968,-52.51813177439342,-49.55909683328243,0.04277676967571357,0.019500732421875,13.636842727661133
8,35964,-53.072034186345306,-49.55909683328243,0.03960428616431143,0.02198624610900879,15.289872884750366
9,39960,-52.861035271546214,-49.55909683328243,0.037453239176621925,0.02445816993713379,17.22441053390503
10,43956,-52.161448682582744,-49.55909683328243,0.03491936196847486,0.026874780654907227,18.938478231430054
11,47952,-51.277384960550876,-49.55909683328243,0.03677014858528439,0.029329538345336914,20.630348682403564
12,51948,-52.2510457226397,-49.55909683328243,0.03232098258844676,0.03175544738769531,22.323577642440796
13,55944,-52.711460112353706,-49.55909683328243,0.03241364791756496,0.034200429916381836,24.01373529434204
14,59940,-53.18083995479308,-49.55909683328243,0.030557004689139182,0.03664064407348633,25.704286575317383
15,63936,-51.900421349585635,-49.55909683328243,0.029144970814481246,0.03906989097595215,27.3844153881073
16,67932,-52.98324360096544,-49.55909683328243,0.02854804517742845,0.04150032997131348,29.070008516311646
17,71928,-52.75513241815554,-49.55909683328243,0.02788109633339835,0.043946266174316406,30.754074096679688
18,75924,-52.29610355259935,-49.55909683328243,0.028703197728775973,0.04638266563415527,32.43366265296936
19,79920,-51.834684650936026,-49.55909683328243,0.026729982250669436,0.04882073402404785,34.11937403678894
20,83916,-51.74387700970572,-49.55909683328243,0.027829435250688612,0.05130147933959961,35.75427198410034
21,87912,-53.62255953972527,-49.55909683328243,0.02551089523642856,0.05369734764099121,37.43356680870056
22,91908,-51.60220043035807,-49.55909683328243,0.02783476799127779,0.05615520477294922,39.11633539199829
23,95904,-52.442247673000395,-49.55909683328243,0.024474831131686057,0.0585789680480957,40.79401421546936
24,99900,-52.03034670560766,-49.55909683328243,0.023485895341894193,0.06101036071777344,42.471619606018066
25,103896,-52.37911255481559,-49.55909683328243,0.0249209235210271,0.0634317398071289,44.1608567237854
26,107892,-52.903029750540995,-49.55909683328243,0.025202931403847675,0.0658881664276123,45.79350805282593
27,111888,-53.031199538550155,-49.55909683328243,0.02469943757127372,0.06834530830383301,47.4869601726532
28,115884,-52.9373853967982,-49.55909683328243,0.026252551366009614,0.07081007957458496,49.177125215530396
29,119880,-51.97350854148631,-49.55909683328243,0.0256567905058286,0.07325315475463867,50.872766733169556
30,123876,-53.080353194057125,-49.55909683328243,0.022221510090665628,0.07569003105163574,52.609631299972534
31,127872,-51.51731613225836,-49.33312090664173,0.02290562177534282,0.07810306549072266,54.294052839279175
32,131868,-53.31527017093168,-49.33312090664173,0.023330122897667546,0.08051204681396484,55.97879672050476
33,135864,-52.724320773990776,-49.33312090664173,0.022295142457421334,0.08294916152954102,57.66411471366882
34,139860,-52.535752123857534,-49.33312090664173,0.02501067431876436,0.08538007736206055,59.34630274772644
35,143856,-52.43545382082985,-49.33312090664173,0.020441956879429717,0.08783292770385742,61.03006458282471
36,147852,-52.25282942049196,-49.33312090664173,0.023567913798615336,0.09027528762817383,62.72617554664612
37,151848,-52.23895896071994,-49.33312090664173,0.020543694853716134,0.09273767471313477,64.43482232093811
38,155844,-54.37335040932949,-49.33312090664173,0.020480723569302688,0.09518885612487793,66.1469476222992
39,159840,-52.64301716568639,-49.33312090664173,0.020102461483994763,0.09763860702514648,67.83346652984619
40,163836,-52.95773722785524,-49.33312090664173,0.0183803133363004,0.10007023811340332,69.52853965759277
41,167832,-53.108526916325125,-49.33312090664173,0.019146628345229795,0.10249471664428711,71.17154335975647
42,171828,-52.8133162483439,-49.33312090664173,0.02147410431643948,0.10492181777954102,72.85694766044617
43,175824,-52.47508643714578,-49.33312090664173,0.01909121367810128,0.10737752914428711,74.49732422828674
44,179820,-52.82109959401134,-49.33312090664173,0.020307424636225084,0.10981345176696777,76.18059873580933
45,183816,-50.78458730557094,-49.28018239959014,0.02342308230332232,0.11222267150878906,77.86599397659302
46,187670,-25.654895069014096,53.472300121773664,0.03181255352683365,0.1146233081817627,79.48323774337769
47,191666,-52.208627203324134,53.472300121773664,0.023863305985287298,0.11708402633666992,81.16366362571716
48,195662,-51.96875260393418,53.472300121773664,0.023458558292726854,0.11882543563842773,82.8221161365509
49,199658,-52.42200496596163,53.472300121773664,0.02236623495368154,0.12126016616821289,84.50283741950989
50,203654,-51.17409362360562,53.472300121773664,0.020323568123525808,0.12367486953735352,86.16593956947327
51,207650,-53.30049608484847,53.472300121773664,0.0192665071808733,0.12612271308898926,87.84519505500793
52,211646,-51.970482206302826,53.472300121773664,0.017938516231619617,0.12855935096740723,89.57584834098816
53,215642,-51.80975367105505,53.472300121773664,0.018099080480169505,0.13031911849975586,91.20687985420227
54,219638,-52.431728243949905,53.472300121773664,0.016359013239187856,0.13273954391479492,92.86563301086426
55,223634,-51.079278284317716,53.472300121773664,0.016456787308145846,0.1352372169494629,94.53455877304077
56,227630,-51.1277407407982,53.472300121773664,0.015019247458050293,0.13768815994262695,96.2300181388855
57,231626,-52.18372486725214,53.472300121773664,0.015488767214784665,0.14012885093688965,97.91768002510071
58,235622,-51.16670947382256,53.472300121773664,0.015397147398159306,0.14257121086120605,99.64689111709595
59,239618,-52.528722495390916,53.472300121773664,0.019203264923167547,0.14500951766967773,101.3349494934082
