iteration,timesteps,mean_population_return,gbest_fitness,mean_velocity,time_pso_cumulative,time_total_cumulative
0,999,-51.05287962245406,-51.05287962245406,0.0,0.0,0.4567148685455322
1,1998,-50.196527296281936,-50.196527296281936,0.0,0.0,0.9087822437286377
2,2997,-50.60008209681565,-50.196527296281936,0.0,0.0,1.362609624862671
3,3996,-51.97529214215656,-50.196527296281936,0.0,0.0,1.8149733543395996
4,4995,-48.32864908295601,-48.32864908295601,0.0,0.0,2.2678067684173584
5,5994,-49.66047429851181,-48.32864908295601,0.0,0.0,2.717125415802002
6,6993,-46.32605937840514,-46.32605937840514,0.0,0.0,3.167804718017578
7,7992,-48.93332036043915,-46.32605937840514,0.0,0.0,3.6197328567504883
8,8991,-47.09762631997055,-46.32605937840514,0.0,0.0,4.072945594787598
9,9990,-47.05088743018486,-46.32605937840514,0.0,0.0,4.5197529792785645
10,10989,-44.5770370412879,-44.5770370412879,0.0,0.0,4.970720291137695
11,11988,-44.40382865246331,-44.40382865246331,0.0,0.0,5.42322850227356
12,12987,-45.59250799087684,-44.40382865246331,0.0,0.0,5.875934839248657
13,13986,-41.99173773226322,-41.99173773226322,0.0,0.0,6.326595067977905
14,14985,-43.255852724409976,-41.99173773226322,0.0,0.0,6.777549505233765
15,15984,-45.557207799891295,-41.99173773226322,0.0,0.0,7.23504114151001
16,16983,-42.70288179276178,-41.99173773226322,0.0,0.0,7.688520431518555
17,17982,-45.13895561041771,-41.99173773226322,0.0,0.0,8.144351720809937
18,18981,-41.73996711029641,-41.73996711029641,0.0,0.0,8.596141815185547
19,19980,-40.11484329760226,-40.11484329760226,0.0,0.0,9.048071384429932
20,20979,-37.43244565414893,-37.43244565414893,0.0,0.0,9.49332594871521
21,21978,-39.368974644359334,-37.43244565414893,0.0,0.0,9.943469524383545
22,22977,-36.933217100423704,-36.933217100423704,0.0,0.0,10.395494222640991
23,23976,-35.451332022384,-35.451332022384,0.0,0.0,10.850772142410278
24,24975,-34.035041037022225,-34.035041037022225,0.0,0.0,11.308401107788086
25,25974,-34.12564494329524,-34.035041037022225,0.0,0.0,11.757673978805542
26,26973,-33.44404652828092,-33.44404652828092,0.0,0.0,12.20633864402771
27,27972,-31.98275204283533,-31.98275204283533,0.0,0.0,12.66844367980957
28,28971,-32.3774624838445,-31.98275204283533,0.0,0.0,13.124136924743652
29,29970,-29.21494491128856,-29.21494491128856,0.0,0.0,13.577992916107178
30,30969,-29.215058053561098,-29.21494491128856,0.0,0.0,14.029849767684937
31,31968,-29.3789217332612,-29.21494491128856,0.0,0.0,14.482422590255737
32,32967,-27.53462920234695,-27.53462920234695,0.0,0.0,14.935229778289795
33,33966,-26.963644484727137,-26.963644484727137,0.0,0.0,15.397674798965454
34,34965,-24.61617842640917,-24.61617842640917,0.0,0.0,15.850804328918457
35,35964,-25.188719185920796,-24.61617842640917,0.0,0.0,16.305420637130737
36,36963,-24.286226878711002,-24.286226878711002,0.0,0.0,16.758063316345215
37,37962,-25.98128225807242,-24.286226878711002,0.0,0.0,17.21311855316162
38,38961,-23.15551180895357,-23.15551180895357,0.0,0.0,17.651155710220337
39,39960,-22.454620768494287,-22.454620768494287,0.0,0.0,18.100948810577393
40,40959,-23.815357940655314,-22.454620768494287,0.0,0.0,18.55754041671753
41,41958,-22.009781197051186,-22.009781197051186,0.0,0.0,19.012035131454468
42,42957,-20.84441122511812,-20.84441122511812,0.0,0.0,19.465688228607178
43,43956,-19.102799788188893,-19.102799788188893,0.0,0.0,19.917146921157837
44,44955,-21.756941524382718,-19.102799788188893,0.0,0.0,20.36692237854004
45,45954,-19.476012298434544,-19.102799788188893,0.0,0.0,20.81910538673401
46,46953,-17.96849460821722,-17.96849460821722,0.0,0.0,21.26945972442627
47,47952,-18.596226079529533,-17.96849460821722,0.0,0.0,21.722455263137817
48,48951,-17.43862157113055,-17.43862157113055,0.0,0.0,22.174190759658813
49,49950,-17.572545118910227,-17.43862157113055,0.0,0.0,22.62862229347229
50,50949,-16.249136020916737,-16.249136020916737,0.0,0.0,23.083247661590576
